1000	9.8269e-05
4960	0.00060068
8920	0.00114325
12880	0.00174206
16840	0.00251471
20800	0.00315502
24760	0.00376627
28720	0.00464297
32680	0.00505375
36640	0.00572568
40600	0.00614295
44560	0.00718294
48520	0.0073423
52480	0.00826806
56440	0.00858951
60400	0.00957654
64360	0.0107712
68320	0.0109198
72280	0.0118021
76240	0.0126958
80200	0.013096
84160	0.0137205
88120	0.0146089
92080	0.014971
96040	0.0155381
