10	8.658e-06
11	1.6701e-05
12	3.2608e-05
13	6.3812e-05
14	0.00012662
15	0.000251629
16	0.00051252
17	0.00101121
18	0.00200572
19	0.00409769
20	0.0103641
21	0.0161947
22	0.0343434
23	0.0651792
24	0.128987
25	0.260152
26	0.537643
27	1.02765
28	2.06889
29	4.11621
30	8.2347
31	16.4908
32	32.9105
33	65.7903
34	131.696
35	263.094
