10000	0.00158679
92916	0.0214791
175832	0.0379733
258748	0.0555902
341664	0.0758633
424580	0.0972329
507496	0.120863
590412	0.142937
673328	0.162821
756244	0.205556
839160	0.226378
922076	0.247007
1004992	0.272381
1087908	0.309264
1170824	0.325184
1253740	0.348226
1336656	0.387677
1419572	0.402584
1502488	0.442644
1585404	0.574571
1668320	0.603073
1751236	0.569478
1834152	0.601211
1917068	0.626824
1999984	0.676345
