10000	0.0937467
20000	0.346322
30000	0.77857
40000	1.39951
50000	2.14602
60000	3.0703
70000	4.19852
80000	5.49802
90000	7.09231
100000	8.57653
110000	10.5796
120000	12.7337
130000	14.6217
140000	16.8883
150000	19.2961
160000	22.0133
170000	24.7993
180000	27.7479
190000	30.9824
200000	34.459
210000	37.8865
220000	41.6022
230000	45.8479
240000	49.7476
