10000	0.00116107
92916	0.013061
175832	0.0279568
258748	0.0415839
341664	0.0559909
424580	0.0691807
507496	0.0827542
590412	0.100312
673328	0.112148
756244	0.127195
839160	0.175766
922076	0.157934
1004992	0.221495
1087908	0.187068
1170824	0.205617
1253740	0.224466
1336656	0.232061
1419572	0.247937
1502488	0.266822
1585404	0.279463
1668320	0.267305
1751236	0.285623
1834152	0.293863
1917068	0.378521
1999984	0.354605
