100	0.00071
179	0.003927
258	0.011597
337	0.025881
416	0.04822
495	0.081015
574	0.125527
653	0.184415
732	0.258492
811	0.353059
890	0.465554
969	0.602721
1048	0.768206
1127	0.967993
1206	1.21803
1285	1.49489
1364	1.82638
1443	2.19623
1522	2.60109
1601	3.04775
1680	3.51991
1759	4.06698
1838	4.66958
1917	5.32581
1996	5.92051
