100000	0.006327
179166	0.011709
258332	0.017419
337498	0.023246
416664	0.029118
495830	0.035016
574996	0.041303
654162	0.047414
733328	0.052971
812494	0.05939
891660	0.065506
970826	0.072077
1049992	0.078662
1129158	0.083125
1208324	0.090756
1287490	0.097284
1366656	0.103745
1445822	0.11009
1524988	0.116044
1604154	0.122934
1683320	0.129486
1762486	0.133982
1841652	0.141521
1920818	0.148964
1999984	0.156051
