100	0.004888
179	0.027201
258	0.0808
337	0.179395
416	0.336794
495	0.564604
574	0.884244
653	1.29309
732	1.82164
811	2.47632
890	3.26842
969	4.22035
1048	5.33719
1127	6.6401
1206	8.14988
1285	9.86845
1364	11.8389
1443	14.0285
1522	16.4882
1601	19.1957
1680	22.2031
1759	25.4936
1838	29.106
1917	33.1155
1996	37.2866
