10	6.025e-06
11	1.1671e-05
12	2.1964e-05
13	4.3693e-05
14	8.6603e-05
15	0.000171601
16	0.000342639
17	0.000683789
18	0.00136629
19	0.00273057
20	0.00548294
21	0.0109416
22	0.0218759
23	0.043734
24	0.0879226
25	0.174858
26	0.349456
27	0.701303
28	1.3982
29	2.80503
30	5.61009
31	11.2247
32	22.4457
33	44.7284
34	89.562
